data_source,note,code,name,address,city,county,state,zip_code,AOR,date_of_last_use,date_of_first_use,latitude,longitude
locations.csv,"exact latitude, longitude (city)",MIDLATX,MIDLAND COUNTY DETENTION CENTER,115 W. INDUSTRIAL ROAD,MIDLAND,MIDLAND,TX,79702,ELP,26/10/2017,2007-07-11,31.993732,-102.076911
sarahs research,"county approximate center only (latitude, longitude)",MIDMHTX,MIDLAND MEMORIAL HOSPITAL,,,Midland,TX,,,,,32.0243,-102.1147
locations.csv,"exact latitude, longitude (city)",MIJUVSD,MINNEHAHA JUVENILE DETENTION CENTER,4200 WEST AVENUE,SIOUX FALLS,MINNEHAHA,SD,57106,SPM,21/06/2006,17/02/1997,43.505989,-96.745316
locations.csv,"exact latitude, longitude (city)",MILHOLD,MILWAUKEE HOLDROOM,310 E. KNAPP STREET,MILWAUKEE,MILWAUKEE,WI,53201,CHI,2011-10-17,2001-01-11,43.0475026,-87.9078194
locations.csv,"exact latitude, longitude (city)",MILLRAR,MILLER COUNTY JAIL,2300 EAST STREET,TEXARKANA,MILLER,AR,71854,NOL,2002-11-17,16/07/2003,33.39980132,-94.02270787
locations.csv,"exact latitude, longitude (city)",MINERMT,MINERAL COUNTY JAIL,310 RIVER STREET,SUPERIOR,MINERAL,MT,59872,SLC,2005-04-09,15/04/1997,47.1918156,-114.8912635
locations.csv,"exact latitude, longitude (city)",MINICID,MINICASSIA DETENTION CENTER,1415 ALBION AVENUE,BURLEY,CASSIA,ID,83318,SLC,2004-11-17,5/1/92,42.53528029,-113.7918093
locations.csv,"exact latitude, longitude (city)",MINNESD,MINNEHAHA COUNTY JAIL,500 NORTH MINNESOTA AVENUE,SIOUX FALLS,MINNEHAHA,SD,57104,SPM,29/10/2017,7/4/94,43.5784603,-96.7285574
sarahs research,"exact latitude, longitude (city)",MIRHPRI,,,,,RI,,,,,41.6809,-71.5118
locations.csv,"exact latitude, longitude (city)",MISCOMO,MISSISSIPPI COUNTY DETENTION CENTER,200 WEST COMMERCIAL STREET,CHARLESTON,MISSISSIPPI,MO,63834,CHI,25/03/2015,24/11/1999,36.923458,-89.351767
locations.csv,"exact latitude, longitude (city)",MISS557,SEAL BEACH DETENTION CENTER,913 SEAL BEACH BLVD.,SEAL BEACH,ORANGE,CA,90740,LOS,,,33.75100734,-118.0883479
locations.csv,"exact latitude, longitude (city)",MISSOMT,MISSOULA COUNTY,2340 MULLAN ROAD,MISSOULA,MISSOULA,MT,59808,SLC,27/08/2015,24/02/1993,46.8827745,-114.0271291
locations.csv,"exact latitude, longitude (city)",MIWPRPH,WALTER REUTHER PSYCHIATRIC CENTER,30901 PALMER ROAD,WESTLAND,COUNTY,MI,48186,DET,2011-02-14,15/11/2013,42.29655473,-83.34578967
locations.csv,"exact latitude, longitude (city)",MLDHOLD,"MIDLAND, TX ERO HOLDROOM",400 S. MAIN STREET,MIDLAND,MIDLAND,TX,79701,ELP,20/08/2017,20/02/2013,31.994252,-102.074372
sarahs research,"exact latitude, longitude (city)",MLJHOLD,MOUNT LAUREL HOLD ROOM,,Mount Laurel Township,Burlington,NJ,,,,,39.9659,-74.9643
sarahs research,"exact latitude, longitude (city)",MLPHHMI,,,,,MI,,,,,43.3266,-84.5361
sarahs research,"exact latitude, longitude (city)",MMCCRIA,,,,,IA,,,,,42.0115,-93.2105
sarahs research,"exact latitude, longitude (city)",MMMCSMI,,,,,MI,,,,,43.3266,-84.5361
locations.csv,"exact latitude, longitude (city)",MNCFRUS,MINNESOTA CORRECTIONAL FACILITY (RUSH CITY),7600 525TH STREET,RUSH CITY,CHISAGO,MN,55069,SPM,2001-06-05,1/3/00,45.709511,-92.988748
locations.csv,"exact latitude, longitude (city)",MNCFSTW,MINNESOTA CORRECTIONAL FACILITY (STILLWATER),5329 OSGOOD,STILLWATER,WASHINGTON,MN,55082,SPM,2007-11-02,13/06/1980,45.0411189,-92.8076019
locations.csv,"exact latitude, longitude (city)",MNCOAKC,MINNESOTA CORRECTIONAL FACILITY (OAK PARK HEIGHTS),"5329 N Osgood Ave, Oak Park Heights, MN 55082",STILLWATER,WASHINGTON,MN,55082,SPM,22/12/2008,4/8/95,45.05295206,-92.83115056
locations.csv,"exact latitude, longitude (city)",MNROEMI,MONROE COUNTY DETENTION MAIN,100 EAST 2ND STREET,MONROE,MONROE,MI,48161,DET,13/09/2017,2008-11-13,41.914749,-83.398858
locations.csv,"exact latitude, longitude (city)",MNTGMAL,MONTGOMERY CITY JAIL,320 NORTH RIPLEY STREET,MONTGOMERY,MONTGOMERY,AL,36104,NOL,2002-11-17,26/05/2011,32.38155571,-86.29825808
sarahs research,"exact latitude, longitude (city)",MOAHOLD,MOBILE HOLDROOM,,Mobile,Mobile,AL,,,,,30.6782,-88.1162
locations.csv,"exact latitude, longitude (city)",MOFFECO,MOFFAT COUNTY JAIL,800 WEST 1ST STREET,CRAIG,MOFFAT,CO,81625,DEN,2004-11-17,12/12/91,40.50679779,-107.5585057
locations.csv,"exact latitude, longitude (city)",MOHAVAZ,MOHAVE COUNTY CORRECTIONAL CENTER,415 PINE STREET,KINGMAN,MOHAVE,AZ,86401,PHO,,,35.1923041,-114.051336
locations.csv,"exact latitude, longitude (city)",MONCJAL,MONTGOMERY CITY JAIL,103 NORTH PERRY STREET,MONTGOMERY,MONTGOMERY,AL,36104,NOL,2011-02-16,14/11/2006,32.37877969,-86.30762302
locations.csv,"exact latitude, longitude (city)",MONMONJ,MONMOUTH COUNTY CORRECTIONAL INSTITUTION,1 WATERWORKS ROAD,FREEHOLD,MONMOUTH,NJ,7728,NYC,17/01/2014,9/8/89,40.2678971,-74.28696232
locations.csv,"exact latitude, longitude (city)",MONONIA,MONONA COUNTY JAIL (IOWA),909 7TH STREET,ONAWA,MONONA,IA,51040,SPM,2010-02-03,14/11/1996,42.02690062,-96.09298718
locations.csv,"exact latitude, longitude (city)",MONROFL,MONROE COUNTY DETENTION CENTER,5501 COLLEGE ROAD,KEY WEST,MONROE,FL,33040,MIA,2004-11-17,20/09/1995,24.57218474,-81.74893038
locations.csv,"exact latitude, longitude (city)",MONROMI,MONROE COUNTY DETENTION-DORM,7000 EAST DUNBAR ROAD,MONROE,MONROE,MI,48161,DET,2004-11-17,13/07/1995,41.893515,-83.394064
locations.csv,"exact latitude, longitude (city)",MONRONY,MONROE COUNTY JAIL,130 PLYMOUTH AVENUE SOUTH,ROCHESTER,MONROE,NY,14614,BUF,2001-11-09,30/11/1987,43.152392,-77.614157
locations.csv,"exact latitude, longitude (city)",MONTECA,MONTEREY COUNTY,1410 Natividad Road,SALINAS,MONTEREY,CA,93906,LOS,2/10/97,29/09/1997,36.702649,-121.6317417
locations.csv,"exact latitude, longitude (city)",MONTECO,MONTEZUMA COUNTY JAIL,730 EAST DRISCOLL STREET,CORTEZ,MONTEZUMA,CO,81321,DEN,13/09/2007,3/6/92,37.3579619,-108.5718486
locations.csv,"exact latitude, longitude (city)",MONTGAL,MONTGOMERY COUNTY MAC SIM BUTLER DETENTION FACILIT,250 MCDONOUGH STREET,MONTGOMERY,MONTGOMERY,AL,36103,NOL,,,39.760184,-84.179834
locations.csv,"exact latitude, longitude (city)",MONTGMO,MONTGOMERY COUNTY JAIL,211 EAST THIRD STREET,MONTGOMERY CITY,MONTGOMERY,MO,63361,CHI,2004-11-17,26/06/1998,38.979586,-91.504377
locations.csv,"exact latitude, longitude (city)",MONTGNY,MONTGOMERY COUNTY JAIL,PARK STREET,FONDA,MONTGOMERY,NY,12068,BUF,19/05/2009,15/10/1987,42.9529841,-74.3740641
locations.csv,"exact latitude, longitude (city)",MONTGPA,MONTGOMERY COUNTY CORRECTIONAL FACILITY,60 EAGLEVILLE ROAD,NORRISTOWN,MONTGOMERY,PA,19403,PHI,13/07/2015,16/03/1987,40.15904,-75.422263
locations.csv,"exact latitude, longitude (city)",MONTGTX,JOE CORLEY DETENTION FACILITY,500 HILBIG RD.,CONROE,MONTGOMERY,TX,77301,HOU,2004-11-17,16/08/2008,30.3359939,-95.44819816
locations.csv,"exact latitude, longitude (city)",MONTRCO,MONTROSE COUNTY JAIL,1200 NORTH GRAND AVENUE,MONTROSE,MONTROSE,CO,81401,DEN,29/06/2008,30/04/1991,38.485115,-107.890298
locations.csv,"exact latitude, longitude (city)",MORGACO,MORGAN COUNTY JAIL,801 EAST BEAVER AVENUE,FORT MORGAN,MORGAN,CO,80701,DEN,29/04/2009,13/09/1991,40.251332,-103.789522
locations.csv,"exact latitude, longitude (city)",MORGNMO,MORGAN COUNTY ADULT DETENTION CENTER,211 EAST NEWTON STREET,VERSAILLES,MORGAN,MO,65084,CHI,2004-11-17,28/02/2003,38.43162758,-92.83975127
locations.csv,"exact latitude, longitude (city)",MOROWOH,MORROW COUNTY CORRECTIONAL FACILITY,101 HOME ROAD,MOUNT GILEAD,MORROW,OH,43338,DET,2004-11-17,28/08/2009,40.5599306,-82.80671785
locations.csv,"exact latitude, longitude (city)",MORRINJ,MORRIS COUNTY JAIL,23 COURT STREET,MORRISTOWN,MORRIS,NJ,7960,NEW,18/11/1997,21/06/1989,40.79711892,-74.48455325
locations.csv,"exact latitude, longitude (city)",MOUNTND,MOUNTRAIL COUNTY JAIL,101 NORTH MAIN STREET,STANLEY,MOUNTRAIL,ND,58784,SPM,13/12/2010,29/07/1996,48.320834,-102.390752
locations.csv,"exact latitude, longitude (city)",MOYOUMI,MONROE COUNTY YOUTH CENTER,3600 SOUTH CUSTER ROAD,MONROE,MONROE,MI,48161,DET,23/09/2003,9/4/98,41.93096983,-83.45908938
locations.csv,"exact latitude, longitude (city)",MPSIPAN,SAIPAN DEPARTMENT OF CORRECTIONS (SUSUPE),"Susupe, Saipan 96950, CNMI",SAIPAN,SAIPAN,MP,96950,SFR,22/05/2013,2007-06-11,15.156223,145.703679
sarahs research,Latitude Longitude based only on state,MRMCSCA,MARIAN REGIONAL MEDICAL CENTER,,,,CA,,,,,36.1162,-119.6816
sarahs research,Latitude Longitude based only on state,MRREGVA,MIDDLE RIVER REGIONAL JAIL,,,,VA,,,,,37.7693,-78.17
sarahs research,Latitude Longitude based only on state,MRYHOMO,MERCY HOSPITAL SOUTH,,,,MO,,,,,38.4561,-92.2884
sarahs research,"exact latitude, longitude (city)",MRYHPMN,,,,,MN,,,,,45.6945,-93.9002
locations.csv,"exact latitude, longitude (city)",MSF,MIAMI STAGING FACILITY,"33 NE 4th St, Miami, FL 33132",MIAMI,MIAMI-DADE,FL,33101,MIA,2001-11-17,2003-01-10,25.7784607,-80.1931315
sarahs research,"exact latitude, longitude (city)",MSTHSTX,,,,,TX,,,,,31.0545,-97.5635
sarahs research,"exact latitude, longitude (city)",MSVPCPA,MOSHANNON VALLEY PROCESSING CENTER,,Philipsburg,Clearfield,PA,,,,,40.8952,-78.2146
sarahs research,"exact latitude, longitude (city)",MTGHOLD,MONTGOMERY HOLD RM,,Conroe,Montgomery,TX,,,,,30.3238,-95.4824
sarahs research,"exact latitude, longitude (city)",MTGPCTX,MONTGOMERY PROCESSING CTR,,Conroe,Montgomery,TX,,,,,30.3238,-95.4824
sarahs research,Latitude Longitude based only on state,MTHOSTX,METHODIST HOSPITAL SOUTH,,,,TX,,,,,31.0545,-97.5635
sarahs research,"exact latitude, longitude (city)",MTNITPA,,,,,PA,,,,,40.5908,-77.2098
locations.csv,"exact latitude, longitude (city)",MTPPDCA,MONTEREY PARK CITY JAIL,320 WEST NEWMARK AVENUE,MONTEREY PARK,KING,CA,91754,LOS,27/09/2010,2011-11-07,34.05916,-118.125959
locations.csv,"exact latitude, longitude (city)",MULTNOR,MULTNOMAH COUNTY JAIL,11540 NORTHEAST INVERNESS DRIVE,PORTLAND,MULTNOMAH,OR,97220,SEA,26/01/2000,18/06/1983,45.5634814,-122.5441087
locations.csv,"exact latitude, longitude (city)",MUSCAIA,MUSCATINE COUNTY JAIL,400 WALNUT STREET,MUSCATINE,MUSCATINE,IA,52761,SPM,25/10/2017,13/04/1994,41.4243549,-91.0446662
locations.csv,"exact latitude, longitude (city)",MUSIKCA,JAMES A. MUSICK FACILITY,13502 MUSICK ROAD,IRVINE,ORANGE,CA,92618,LOS,2004-11-17,2009-08-10,33.6630294,-117.7005928
locations.csv,"exact latitude, longitude (city)",MUSSEMT,MUSSELSHELL COUNTY JAIL,820 MAIN STREET,ROUNDUP,MUSSELSHELL,MT,59072,SLC,2001-06-17,14/07/2007,46.44966786,-108.5417885
sarahs research,Latitude Longitude based only on state,MVMCMAZ,MOUNTAIN VISTA MED CTR,,,,AZ,,,,,33.7298,-111.4312
sarahs research,"exact latitude, longitude (city)",MVPNHPA,,,,,PA,,,,,40.5908,-77.2098
sarahs research,Latitude Longitude based only on state,MWASHVA,MARY WASHINGTON HOSPITAL,,,,VA,,,,,37.7693,-78.17
sarahs research,"exact latitude, longitude (city)",MYOMKMN,,,,,MN,,,,,45.6945,-93.9002
locations.csv,"exact latitude, longitude (city)",NASSAFL,NASSAU COUNTY JAIL,76001 BOBBY MOORE CIRCLE,YULEE,NASSAU,FL,32097,MIA,27/08/2009,14/05/1996,30.610685,-81.631404
locations.csv,"exact latitude, longitude (city)",NASSANY,NASSAU COUNTY CORRECTIONAL CENTER,100 CARMAN AVENUE,EAST MEADOW,NASSAU,NY,11554,NYC,16/06/2017,26/04/2002,40.72780699,-73.55616534
sarahs research,"county approximate center only (latitude, longitude)",NASTRNY,NASSAU COUNTY ICE TRAILER,,,Nassau,NY,,,,,40.7241,-73.5125
locations.csv,"exact latitude, longitude (city)",NATROWY,NATRONA COUNTY JAIL,1100 BRUCE LANE,CASPER,NATRONA,WY,82601,DEN,31/10/2017,3/12/91,42.862257,-106.345052
locations.csv,"exact latitude, longitude (city)",NAVARTX,NAVARRO CO JAIL,300 WEST 2ND AVENUE,CORSICANA,NAVARRO,TX,75110,DAL,2004-07-02,4/1/90,32.089143,-96.48253
locations.csv,"exact latitude, longitude (city)",NAVSOAZ,NAVAJO COUNTY SHERIFF,100 EAST CARTER DRIVE,HOLBROOK,NAVAJO,AZ,86025,PHO,29/08/2013,28/01/2000,34.871553,-110.154716
sarahs research,Latitude Longitude based only on state,NBGHOLD,NEWBURGH HOLDING,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",NBRMCFL,NORTH BROWARD MEDICAL CENTER,201 EAST SAMPLE ROAD,POMPANO BEACH,BROWARD,FL,33060,MIA,13/08/2017,2003-11-10,26.2754093,-80.0986378
locations.csv,"exact latitude, longitude (city)",NCDOCRA,NORTH CAROLINA DEPARTMENT OF CORRECTIONS (RALEIGH),COMBINED RECORDS,RALEIGH,WAKE,NC,27603,ATL,2006-12-06,7/9/89,35.779687,-78.65428
sarahs research,Latitude Longitude based only on state,NEBHSTX,NORTHEAST BAPTIST HOSPITAL,,,,TX,,,,,31.0545,-97.5635
locations.csv,"exact latitude, longitude (city)",NEHASTI,HASTINGS DETENTION CENTER,4201 WEST 2ND,HASTINGS,ADAMS,NE,68901,SPM,2010-05-05,24/06/2002,40.585571,-98.438216
locations.csv,"exact latitude, longitude (city)",NEJUVNE,NORTHEAST NEBRASKA JUVENILE SERVICES,120 CLARA DAVIS DRIVE,MADISON,MADISON,NE,68748,SPM,17/08/2009,15/11/1996,41.8445326,-97.4568932
locations.csv,"exact latitude, longitude (city)",NEOMAHA,OMAHA CORRECTIONAL CENTER,2323 AVE J,OMAHA,DOUGLAS,NE,68111,SPM,17/06/1997,12/12/96,41.2812941,-95.8987635
locations.csv,"exact latitude, longitude (city)",NEW0600,MARION COUNTY DETENTION CENTER,201 WAREHOUSE RD.,LEBANON,MARION,KY,40033,NOL,,,37.56543329,-85.27223956
locations.csv,"exact latitude, longitude (city)",NEW608,CUMBERLAND COUNTY DETENTION CENTER,204 GILLESPIE ST,FAYETTEVILLE,CUMBERLAND,NC,28301,ATL,,,35.0503815,-78.87916185
locations.csv,"exact latitude, longitude (city)",NEWHOLD,NEW/INS OS HOLD ROOM,970 BROAD STREET,NEWARK,ESSEX,NJ,7102,NEW,20/10/2017,1/1/88,40.73036437,-74.17498616
locations.csv,"exact latitude, longitude (city)",NEWTOTX,NEWTON COUNTY CORRECTIONAL CENTER,ROUTE 1,NEWTON,NEWTON,TX,75966,HOU,25/03/2006,6/11/90,30.84519256,-93.76144577
locations.csv,"exact latitude, longitude (city)",NGDCTGA,NORTH GEORGIA DETENTION CENTER,622 MAIN STREET SOUTHWEST,GAINESVILLE,HALL,GA,30501,ATL,23/03/2014,2006-01-09,34.29467486,-83.82416645
locations.csv,"exact latitude, longitude (city)",NHSPCON,NEW HAMPSHIRE STATE PENITENTIARY (CONCORD),281 NORTH STATE STREET,CONCORD,MERRIMACK,NH,3301,BOS,14/04/2009,16/03/1989,43.2273988,-71.5576108
locations.csv,"exact latitude, longitude (city)",NHSPWOM,NEW HAMPSHIRE,317 MAST ROAD,GOFFSTOWN,HILLSBOROUGH,NH,3045,BOS,28/03/2007,17/07/1990,43.00986831,-71.54039621
locations.csv,"exact latitude, longitude (city)",NIACINY,NIAGARA FALLS CITY JAIL,520 HYDE PARK BLVD.,NIAGARA FALLS,NIAGARA,NY,14302,BUF,2/9/98,24/01/1989,43.09201303,-79.02296401
locations.csv,"exact latitude, longitude (city)",NIAGANY,NIAGARA COUNTY JAIL,5526 NIAGARA STREET EXTENTION,LOCKPORT,NIAGARA,NY,14094,BUF,14/01/2010,20/10/1989,43.180452,-78.735648
locations.csv,"exact latitude, longitude (city)",NIOBRWY,NIOBRARA COUNTY JAIL,416 SOUTH ELM STREET,LUSK,NIOBRARA,WY,82225,DEN,23/10/2008,2006-09-06,42.76089174,-104.4509136
sarahs research,Latitude Longitude based only on state,NLSCOLA,NELSON COLEMAN CORRECTIONS CENTER,,,,LA,,,,,31.1695,-91.8678
sarahs research,"exact latitude, longitude (city)",NMCOMNE,,,,,NE,,,,,41.4925,-99.9018
locations.csv,"exact latitude, longitude (city)",NNREGVA,NORTHERN NECK REGIONAL JAIL,"3908 Richmond Rd, Warsaw, VA 22572",WARSAW,RICHMOND,VA,22572,WAS,13/03/2007,18/08/2000,37.96468,-76.79151
sarahs research,"exact latitude, longitude (city)",NNVMCNV,,,,,NV,,,,,38.3135,-117.0554
locations.csv,"exact latitude, longitude (city)",NOBLEMN,NOBLES COUNTY JAIL,1530 AIRPORT ROAD,WORTHINGTON,NICOLLET,MN,56187,SPM,2004-11-17,30/09/1997,43.649224,-95.593433
locations.csv,"exact latitude, longitude (city)",NOCPDIL,NORTH CHICAGO POLICE DEPARTMENT,1850 LEWIS AVENUE,NORTH CHICAGO,LAKE,IL,60064,CHI,23/03/2004,16/10/1985,42.32600677,-87.856184
locations.csv,"exact latitude, longitude (city)",NOJUVOR,NORTHERN OREGON JUVENILE DETENTION,211 WEBBER STREET,THE DALLES,WASCO,OR,97058,SEA,2004-11-17,15/12/1999,45.6100519,-121.202763
locations.csv,"exact latitude, longitude (city)",NOLHOLD,NEW ORLEANS DD&P,701 LOYOLA AVENUE ROOM 9001,NEW ORLEANS,ORLEANS,LA,70113,NOL,30/08/2017,5/11/99,29.948091,-90.077862
locations.csv,"exact latitude, longitude (city)",NOLVGNV,NORTH LAS VEGAS,2332 NORTH LAS VEGAS BOULEVARD,NORTH LAS VEGAS,CLARK,NV,89030,SLC,22/06/2011,26/05/1992,36.20230153,-115.1195983
locations.csv,"exact latitude, longitude (city)",NONOLCA,NORTH COUNTY JAIL,550 6TH STREET,OAKLAND,ALAMEDA,CA,94607,SFR,14/07/2003,30/11/1990,37.79983474,-122.2770514
locations.csv,"exact latitude, longitude (city)",NORCOOR,NORTHERN OREGON CORRECTIONAL FACILITY,211 WEBBER ROAD,THE DALLES,WASCO,OR,97058,SEA,2004-11-17,9/1/87,45.6100519,-121.202763
locations.csv,"exact latitude, longitude (city)",NORFOMA,NORFOLK COUNTY JAIL,200 WEST STREET,DEDHAM,NORFOLK,MA,2026,BOS,2004-01-15,17/07/1980,42.2597568,-71.2087651
locations.csv,"exact latitude, longitude (city)",NORFOVA,NORFOLK CITY JAIL,811 EAST CITY HALL AVENUE,NORFOLK,NORFOLK CITY,VA,23510,WAS,2004-11-17,2011-08-06,36.84600504,-76.28316583
locations.csv,"exact latitude, longitude (city)",NORHOLD,NORFOLK SUB-OFFICE HOLD,5280 HENNEMAN DRIVE,NORFOLK,NORFOLK,VA,23513,WAS,2010-05-17,14/09/2010,36.8761636,-76.22287045
locations.csv,"exact latitude, longitude (city)",NOROYOH,NORTH ROYALTON CITY JAIL,14000 BENNETT RD.,N. ROYALTON,CUYAHOGA,OH,44133,DET,2010-07-03,6/2/97,41.314116,-81.73715
sarahs research,Latitude Longitude based only on state,NRJDCVA,NW REG JUV DET CTR,,,,VA,,,,,37.7693,-78.17
sarahs research,"exact latitude, longitude (city)",NRLKCMI,NORTH LAKE CORRECTIONAL FACILITY,,Baldwin,Lake,MI,,,,,43.8971,-85.8531
locations.csv,"exact latitude, longitude (city)",NRPHOLD,NORTH PLATTE HOLD ROOM,"300 East 3rd Street North Platte, NE 69101",NORTH PLATTE,LINCOLN,NE,69101,SPM,2011-03-11,2011-03-11,41.135013,-100.759979
locations.csv,"rough latitude, longitude based only on state",NSVHOLD,NASHVILLE HOLD ROOM,UNAVAILABLE,NASHVILLE,DAVIDSON,TN,37201,NOL,,,35.7478,-86.6923
locations.csv,"exact latitude, longitude (city)",NUECETX,NUECES COUNTY JAIL,901 LEOPARD STREET,CORPUS CHRISTI,NUECES,TX,78401,SNA,14/02/2002,29/12/1995,27.79625,-97.3998
sarahs research,Latitude Longitude based only on state,NUMCENY,NASSAU UNIV MED CTR,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",NVJDCVA,NORTHERN VIRGINIA JUVENILE DETENTION CENTER,200 SOUTH WHITING STREET,ALEXANDRIA,COUNTY,VA,22304,WAS,25/09/2017,2009-07-15,38.812562,-77.137071
locations.csv,"exact latitude, longitude (city)",NVNORCC,NORTHERN NEVADA CORRECTIONAL CENTER,1721 E. SNYDER AVE,CARSON CITY,COUNTY,NV,89701,SLC,6/11/96,27/10/1988,39.108512,-119.74409
locations.csv,"exact latitude, longitude (city)",NVSDCNV,NEVADA SOUTHERN DETENTION CENTER,2190 EAST MESQUITE AVENUE,PAHRUMP,NYE,NV,89060,SLC,2004-11-17,2002-05-16,36.24902657,-115.9827748
locations.csv,"exact latitude, longitude (city)",NWHNVNC,NEW HANOVER COUNTY JAIL,3950 JUVENILE RD,CASTLE HAYNE,NEW HANOVER,NC,28429,ATL,2002-11-17,2005-06-12,34.327352,-77.895749
sarahs research,Latitude Longitude based only on state,NWRCCMN,NW REGIONAL CORRECTIONS CENTER,,,,MN,,,,,45.6945,-93.9002
locations.csv,"exact latitude, longitude (city)",NWREGVA,NORTHWEST REGIONAL ADULT DETENTION CENTER,141 FORT COLLIER ROAD,WINCHESTER,FREDERICK,VA,22603,WAS,2002-11-09,2001-02-08,39.19850623,-78.14630154
locations.csv,"exact latitude, longitude (city)",NWSCFVT,NORTHWEST STATE CORRECTIONAL FACILITY,3649 LOWER NEWTON ROAD,SWANTON,FRANKLIN,VT,5488,BOS,,,44.850107,-73.132564
locations.csv,"exact latitude, longitude (city)",NYARTHC,ARTHUR KILL CORRECTIONAL FACILITY,2911 ARTHUR KILL ROAD,STATEN ISLAND,RICHMOND,NY,10309,NYC,16/04/2007,11/10/84,40.5498962,-74.22816125
locations.csv,"exact latitude, longitude (city)",NYBUFFC,BUFFALO CORRECTIONAL FACILITY,3052 WENDE ROAD,ALDEN,ERIE,NY,14004,BUF,27/05/2009,27/05/2009,42.93196345,-78.5401029
locations.csv,"exact latitude, longitude (city)",NYCHOLD,NYC FIELD OFFICE,26 FEDERAL PLAZA,NEW YORK,NEW YORK,NY,10278,NYC,2004-11-17,13/06/1996,40.6404815,-74.17030725
locations.csv,"exact latitude, longitude (city)",NYCLINC,CLINTON C.F. DANNEMMORA,1074 COOK ST RTE 374,DANNEMMORA,CLINTON,NY,12929,BOS,22/11/2005,18/11/2005,44.726414,-73.714862
locations.csv,"exact latitude, longitude (city)",NYEPANV,"NYE COUNTY DETENTION CENTER, SOUTHERN (PAHRUMP)",1520 E. BASIN ROAD,PAHRUMP,NYE,NV,89060,SLC,,,36.219543,-115.982801
sarahs research,Latitude Longitude based only on state,NYFISHC,FISHKILL C.F. BEACON NY,,,,NY,,,,,42.1657,-74.9481
sarahs research,Latitude Longitude based only on state,NYGREAC,GREAT MEADOW C.F.,,,,NY,,,,,42.1657,-74.9481
sarahs research,Latitude Longitude based only on state,NYGROVC,GROVELAND C.F. SONYEA,,,,NY,,,,,42.1657,-74.9481
sarahs research,Latitude Longitude based only on state,NYMARCC,MARCY CORRECTIONAL,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",NYOGDNC,OGDENSBURG CORRECTIONAL,ONE CORRECTION WAY,OGDENSBURG,ST LAWRENCE,NY,13669,BUF,,,44.721621,-75.44791
locations.csv,"exact latitude, longitude (city)",NYORLNC,ORLEANS CORRECTIONAL,35-31 GAINES BASIN ROAD,ALBION,ORLEANS,NY,14411,BUF,2009-10-05,2003-10-05,43.244379,-78.220154
locations.csv,"exact latitude, longitude (city)",NYULSTC,ULSTER CORRECTIONAL FACILITY,750 BERME RD,NAPANOCH,ULSTER,NY,12458,NYC,,,41.74366,-74.355587
sarahs research,"exact latitude, longitude (city)",NYWASHC,,,,,NY,,,,,42.1657,-74.9481
locations.csv,"exact latitude, longitude (city)",OAK,OAKDALE FEDERAL DETENTION,2105 EAST WHATLEY ROAD,OAKDALE,ALLEN,LA,71463,NOL,2002-11-17,1905-06-02,30.8207012,-92.64069075
locations.csv,"exact latitude, longitude (city)",OAKHOLD,OAKDALE HOLDING ROOM,1010 E WHATLEY ROAD,OAKDALE,ALLEN,LA,71463,NOL,15/09/2016,20/02/1987,30.832183,-92.63684
locations.csv,"exact latitude, longitude (city)",OAKLACA,OAKLAND CITY JAIL,611 BROADWAY,OAKLAND,ALAMEDA,CA,94607,SFR,19/06/2006,2/4/90,37.79903257,-122.2747485
locations.csv,"exact latitude, longitude (city)",OBRIJIA,OBRIEN COUNTY JAIL (IOWA),240 1ST STREET NORTHEAST,PRINGHAR,O'BRIEN,IA,51245,SPM,2012-03-03,27/02/1997,43.087804,-95.62665
locations.csv,"exact latitude, longitude (city)",OCCWJCA,ORANGE COUNTY CENTRAL WOMEN'S JAIL,550 NORTH FLOWER STREET,SANTA ANA,ORANGE,CA,92703,LOS,2004-11-17,21/01/2014,33.7487096,-117.8771597
locations.csv,"exact latitude, longitude (city)",OCIRCCA,ORANGE COUNTY INTAKE RELEASE FACILITY,550 NORTH FLOWER STREET,SANTA ANA,ORANGE,CA,92703,LOS,2004-11-17,2005-11-10,33.7487096,-117.8771597
locations.csv,"exact latitude, longitude (city)",ODESSTX,ODESSA DETENTION CENTER,205 NORTH GRANT AVENUE,ODESSA,ECTOR,TX,79761,ELP,2012-12-12,26/03/2002,31.84579331,-102.3678404
